project_en,project,unit_en,unit,type,owner,parent,province,country,status_tabular,status,start_year,capacity,production,units,geom,lat,lng,route,url_en,url
Gasoducto Norte Gas Pipeline,Gasoducto Norte,,,gas_pipeline,,CGC (Compañía General de Combustibles) [28.00%]; Tecpetrol [28.00%]; Southern Cone Energy Holding Company Inc. [24.00%]; Bolsas y Mercados Argentinos SA [20.00%],,Argentina,operating,operating,196,10.22,,bcm/y,line,nan,nan,"-22.207448,-63.661951:-23.411778,-64.334125:-24.271961,-64.821958:-25.205949,-64.94617:-26.126376,-65.170257:-26.85141,-65.138861:-28.158682,-65.105076:-29.249911,-64.894512:-30.378235,-64.374909:-31.477869,-63.966164:-32.291566,-63.286732:-32.630565,-62.232558:-32.86922,-61.07707:-34.347715,-59.015148:-34.638372,-58.944651;-32.86922,-61.07707:-31.84,-61.05:-31.6490883,-60.7885546;-31.84,-61.05:-31.89146,-60.590054",https://www.gem.wiki/Gasoducto_Norte_Gas_Pipeline,operating
Gasoducto de la Costa Gas Pipeline,Gasoducto de la Costa,,,gas_pipeline,,Camuzzi Gas [100.00%],,Argentina,operating,operating,2,1.68,,bcm/y,line,nan,nan,"-37.210354,-59.18164:-37.9380811,-57.608269;-38.2713,-57.834784:-37.9380811,-57.608269:-37.747602,-57.42417:-37.2479,-56.9966:-36.370218,-56.717305",https://www.gem.wiki/Gasoducto_de_la_Costa_Gas_Pipeline,operating
Gasoducto del Este Gas Pipeline,Gasoducto del Este,,,gas_pipeline,,AES Corporation [50.00%]; Energas [50.00%],,Dominican Republic,operating,operating,2,250,,MMcf/d,line,nan,nan,"18.40699,-69.62823:18.447891,-69.635004:18.45692,-69.62015:18.44686,-69.34468:18.4938,-69.3509:18.4949,-69.3417",https://www.gem.wiki/Gasoducto_del_Este_Gas_Pipeline,operating
Gasoducto del Litoral Gas Pipeline,Gasoducto del Litoral,,,gas_pipeline,,ANCAP [100.00%],,"Argentina, Uruguay",operating,operating,1998,0.44,,bcm/y,line,nan,nan,"-32.26902,-58.23963:-32.264844,-58.100411:-32.26115,-58.08272",https://www.gem.wiki/Gasoducto_del_Litoral_Gas_Pipeline,operating
Gasoducto del Pacifico,Gasoducto del Pacífico,,,gas_pipeline,,Naturgy [56.70%]; Enap [unknown %]; Trigas [unknown %],,"Argentina, Chile",operating,operating,1999,2.74,,bcm/y,line,nan,nan,"-38.459,-68.709:-37.609,-69.663:-37.135,-69.631:-37.609,-69.663:-37.39,-70.279:-36.978,-71.19:-36.76,-72.119:-37.117,-72.135:-36.76,-72.119:-36.772,-72.323:-36.961,-72.414:-37.295,-72.417:-37.517,-72.643:-37.295,-72.417:-36.961,-72.414:-36.772,-72.323:-36.993,-72.914:-37.041,-73.13:-36.993,-72.914:-36.7272,-73.1266",https://www.gem.wiki/Gasoducto_del_Pacifico,operating
Grenada to Trinidad and Tobago Gas Pipeline,Red de Gasoductos Grenada-Trinidad y Tobago,,,gas_pipeline,,Global Partners LP [unknown %]; National Gas Company of Trinidad and Tobago [unknown %],,"Grenada, Trinidad and Tobago",cancelled,cancelled,,,,,line,nan,nan,"12.1165,-61.679:10.6918,-61.2225",https://www.gem.wiki/Grenada_to_Trinidad_and_Tobago_Gas_Network,cancelled
Guadalajara Gas Pipeline,Gasoducto Guadalajara-CT Manzanillo,,,gas_pipeline,,TC Energy [100.00%],,Mexico,operating,operating,2,860,,MMcf/d,line,nan,nan,"19.04374,-104.295:19.00142,-104.213:18.921,-104.034:18.92523,-103.986:18.94978,-103.922:18.95317,-103.889:18.97179,-103.873:19.00396,-103.878:19.06914,-103.876:19.08438,-103.858:19.14194,-103.851:19.17749,-103.834:19.18765,-103.812:19.18765,-103.745:19.21305,-103.68:19.21305,-103.625:19.20458,-103.602:19.20204,-103.476:19.2359,-103.428:19.28839,-103.389:19.36457,-103.385:19.4196,-103.389:19.44669,-103.385:19.47293,-103.372:19.51102,-103.378:19.53811,-103.389:19.58636,-103.444:19.638,-103.462:19.68202,-103.486:19.72604,-103.502:19.7599,-103.522:19.77005,-103.52:19.7836,-103.506:19.80815,-103.504:19.87926,-103.51:19.89449,-103.495:19.89873,-103.473:19.90888,-103.454:19.93851,-103.451:20.0875,-103.448:20.10866,-103.439:20.12475,-103.422:20.1476,-103.401:20.18231,-103.392:20.19416,-103.4:20.20601,-103.423:20.24326,-103.46:20.29236,-103.452:20.31098,-103.428:20.36177,-103.328:20.36939,-103.264:20.37108,-103.235:20.38717,-103.221:20.42526,-103.197:20.44642,-103.191:20.46251,-103.2:20.49637,-103.219",https://www.gem.wiki/Guadalajara_Gas_Pipeline,operating
Guaymas-El Oro Pipeline,Gasoducto Guaymas-El Oro,,,gas_pipeline,,Sempra Energy [100.00%],,Mexico,idle,mothballed_plus,2,5.3,,bcm/y,line,nan,nan,"27.9310466440578,-110.86580133777757:27.9699,-110.707:27.94031,-110.587:27.87687,-110.487:27.74142,-110.334:27.62276,-110.272:27.59307,-110.19:27.59307,-110.099:27.54216,-110.047:27.41479,-109.956:27.35105,-109.788:27.25324,-109.678:27.17663,-109.558:27.04032,-109.463:26.83126,-109.386:26.73299,-109.319:26.59614,-109.176:26.38198,-109.042:26.27475,-109.013:26.100727,-108.748162",https://www.gem.wiki/Guaymas-El_Oro_Pipeline,mothballed_plus
Inter-Caribbean Natural Gas Pipeline,Gasoducto para Gas Natural Intercaribeño,,,gas_pipeline,,Beowulf Energy [30.00%]; First Reserve [30.00%]; Guardian Holdings [15.00%]; Trinidad and Tobago Unit Trust Corporation [15.00%]; National Gas Company of Trinidad and Tobago [10.00%],,"Trinidad and Tobago, Barbados, Martinique, Guadeloupe",cancelled,cancelled,,150,,MMcf/d,line,nan,nan,"11.186715,-60.731123:16.238257,-61.5386537",https://www.gem.wiki/Inter-Caribbean_Natural_Gas_Pipeline,cancelled
Interoceanic Corridor Gas Pipeline,Gasoducto del Corredor Interoceánico,,,gas_pipeline,,Comisión Federal de Electricidad [100.00%],,Mexico,proposed,proposed_plus,2,560,,MMcf/d,line,nan,nan,"18.119088,-94.406895:17.959743,-94.716482:17.900604,-94.81761:17.892045,-95.143193:16.715174,-94.995435:16.568787,-95.091328:16.383237,-95.259184:16.332006,-95.224131:16.16196,-95.201109",https://www.gem.wiki/Interoceanic_Corridor_Gas_Pipeline_(Mexico),proposed_plus
Itaporanga-Carmópolis Pipeline,Gasoduto Itaporanga-Carmópolis,,,gas_pipeline,,Engie [65.00%]; Caisse de dépôt et placement du Québec [35.00%],,Brazil,operating,operating,2,4.64,,bcm/y,line,nan,nan,"-10.99055204590774,-37.31748330707008:-10.643681578279114,-36.97499061073564",https://www.gem.wiki/Itaporanga-Carm%C3%B3polis_Pipeline,operating
Juana Azurduy Gas Pipeline,Gasoducto de Integración Juana Azurduy,,,gas_pipeline,,Enarsa (Energía Argentina SA) [unknown %]; YPFB [unknown %],,"Bolivia, Argentina",operating,operating,2,27,,MMcf/d,line,nan,nan,"-21.95179,-63.634144:-21.999034,-63.535592:-22.207448,-63.661951",https://www.gem.wiki/Juana_Azurduy_Gas_Pipeline,operating
Jáltipan-Salina Cruz Gas Pipeline,Gasoducto Jáltipan-Salina Cruz,,,gas_pipeline,,Cenagas [100.00%],,Mexico,operating,operating,2,90,,MMcf/d,line,nan,nan,"17.959743,-94.716482:17.900604,-94.81761:17.892045,-95.143193:16.715174,-94.995435:16.568787,-95.091328:16.383237,-95.259184:16.332006,-95.224131:16.184155,-95.201077",https://www.gem.wiki/J%C3%A1ltipan-Salina_Cruz_Gas_Pipeline,operating
La Carlota-Tío Pujio Gas Pipeline,Gasoducto La Carlota-Tío Pujio,,,gas_pipeline,,Enarsa (Energía Argentina SA) [100.00%],,Argentina,proposed,proposed_plus,,5.84,,bcm/y,line,nan,nan,"-33.323776,-63.561241:-32.291566,-63.286732",https://www.gem.wiki/La_Carlota-T%C3%ADo_Pujio_Gas_Pipeline,proposed_plus
La Laguna-Aguascalientes Gas Pipeline,Gasoducto La Laguna-Aguascalientes,,,gas_pipeline,,Fermaca [100.00%],,Mexico,operating,operating,2,1319,,MMcf/d,line,nan,nan,"25.470703,-103.658696:25.07037,-103.751:24.78637,-103.934:24.50646,-104.075:24.18785,-104.252:24.01156,-104.357:23.7395,-104.534:23.62956,-104.539:23.56738,-104.409:23.36629,-103.892:23.16009,-103.433:22.91512,-102.89:22.79488,-102.561:22.56853,-102.488:22.28386,-102.358:22.02765,-102.206:21.798728,-102.088689",https://www.gem.wiki/La_Laguna-Aguascalientes_Gas_Pipeline,operating
Lakach Gas Pipeline,Gasoducto Lakach,,,gas_pipeline,,Pemex [100.00%],,Mexico,cancelled,cancelled,,500,,MMcf/d,line,nan,nan,"19.0517,-95.266:19.02785,-95.1998:19.00417,-95.1437:18.98313,-95.0978:18.95959,-95.0613:18.92132,-95.0496:18.89408,-95.0426:18.86242,-95.0472:18.83149,-95.083:18.81381,-95.1204:18.81013,-95.1694:18.80129,-95.2301:18.79908,-95.3079:18.79098,-95.3756:18.78361,-95.4495:18.77919,-95.5203:18.76961,-95.5663:18.74014,-95.6021:18.70698,-95.6231:18.66423,-95.6231:18.64211,-95.6098:18.65096,-95.5818:18.69298,-95.5756:18.72467,-95.5904:18.73941,-95.5982",https://www.gem.wiki/Lakach_Gas_Pipeline,cancelled
Liza Gas Pipeline,Liza Gas Pipeline,,,gas_pipeline,,ExxonMobil [100.00%],,Guyana,proposed,proposed_plus,2,50,,MMcf/d,line,nan,nan,"8.20515209761041,-56.82630978342807:6.702859,-58.202203",https://www.gem.wiki/Liza_Gas_Pipeline,proposed_plus
Los Ramones Gas Pipeline,Gasoducto Los Ramones,Los Ramones I,Los Ramones I,gas_pipeline,,Sempra Energy [100.00%],,Mexico,operating,operating,2,2100,,MMcf/d,line,nan,nan,"26.297919,-98.776447:25.682706,-99.459615",https://www.gem.wiki/Los_Ramones_Gas_Pipeline,operating
Los Ramones Gas Pipeline,Gasoducto Los Ramones,Los Ramones II North,Los Ramones II Norte,gas_pipeline,,Brookfield Infrastructure Partners [50.00%]; Sempra Energy [50.00%],,Mexico,operating,operating,2,1430,,MMcf/d,line,nan,nan,"25.682706,-99.459615:24.511096,-99.537665:22.450203,-100.680806",https://www.gem.wiki/Los_Ramones_Gas_Pipeline,operating
Los Ramones Gas Pipeline,Gasoducto Los Ramones,Los Ramones II South,Los Ramones II Sur,gas_pipeline,,Engie [50.00%]; Brookfield Infrastructure Partners [45.00%]; Other [5.00%],,Mexico,operating,operating,2,1420,,MMcf/d,line,nan,nan,"22.450203,-100.680806:21.291918,-100.52453:20.822993,-100.444319:20.4583418,-100.6419696",https://www.gem.wiki/Los_Ramones_Gas_Pipeline,operating
Los Ramones-Cempoala Gas Pipeline,Gasoducto Los Ramones-Cempoala,,,gas_pipeline,,Unknown [unknown %],,Mexico,shelved,shelved,2,,,,line,nan,nan,"25.682397,-99.459929:22.491871,-97.896091:21.350303,-97.682312:20.953385,-97.406105:19.51619,-96.375974",https://www.gem.wiki/Los_Ramones-Cempoala_Gas_Pipeline,shelved
Lázaro Cárdenas-Acapulco Gas Pipeline,Gasoducto Lázaro Cárdenas-Acapulco,,,gas_pipeline,,Cenagas [100.00%],,Mexico,cancelled,cancelled,,100,,MMcf/d,line,nan,nan,"17.956588,-102.193983:16.848483,-99.825892",https://www.gem.wiki/L%C3%A1zaro_C%C3%A1rdenas-Acapulco_Gas_Pipeline,cancelled
Mercedes-Cardales Gas Pipeline,Gasoducto Mercedes-Cardales,,,gas_pipeline,,Enarsa (Energía Argentina SA) [100.00%],,Argentina,construction,construction_plus,2,5.48,,bcm/y,line,nan,nan,"-34.84445,-59.310678:-34.837425,-59.313504:-34.804211,-59.313835:-34.769704,-59.313835:-34.733905,-59.318504:-34.712162,-59.301386:-34.684016,-59.301386:-34.65586,-59.284269:-34.612328,-59.278045:-34.589272,-59.285825:-34.564928,-59.267152:-34.545704,-59.259371:-34.53545,-59.239142:-34.475179,-59.223581:-34.455935,-59.220469:-34.448236,-59.203351:-34.42,-59.209576:-34.386618,-59.175341:-34.366799,-59.147331:-34.358811,-59.127102:-34.345676,-59.086643:-34.344391,-59.053965:-34.347715,-59.015148",https://www.gem.wiki/Mercedes-Cardales_Gas_Pipeline,construction_plus
Mexico-Northern Central America Gas Pipeline,Gasoducto México-Países del Norte de América Central,,,gas_pipeline,,Unknown [unknown %],,"Mexico, Guatemala, El Salvador, Honduras",proposed,proposed_plus,2,,,,line,nan,nan,"18.120563,-94.409682:16.561105,-95.096309:16.368654,-94.192973:16.231378,-93.897858:14.720038,-92.42427:13.927082,-90.827096:13.5834,-89.8281:13.48645,-89.322284:13.432758,-87.455583:14.073201,-87.213452:14.60755,-87.857877:15.505319,-88.025049;13.927082,-90.827096:14.614989,-90.507583;13.48645,-89.322284:13.694127,-89.201346",https://www.gem.wiki/Mexico-Northern_Central_America_Gas_Pipeline,proposed_plus
Mier Monterrey Gas Pipeline,Gasoducto Mier–Monterrey,,,gas_pipeline,,Kinder Morgan [100.00%],,"United States, Mexico",operating,operating,2,640,,MMcf/d,line,nan,nan,"26.511486,-99.114672:26.443362,-99.161264:26.402299,-99.213264:26.388023,-99.221461:26.379374,-99.235494:26.342847,-99.297498:26.285813,-99.389683:26.236232,-99.462555:26.177345,-99.513152:26.127103,-99.561324:26.075523,-99.604771:26.024962,-99.63965:25.917734,-99.724817:25.905565,-99.765696:25.891699,-99.807511:25.878781,-99.847655:25.852452,-99.874324:25.837924,-99.890641:25.822445,-99.907914:25.766431,-99.971935:25.727642,-99.96952:25.7189,-100.0963",https://www.gem.wiki/Mier_Monterrey_Gas_Pipeline,operating
Morelos Gas Pipeline,Gasoducto Morelos,,,gas_pipeline,,Macquarie Group Limited [100.00%],,Mexico,operating,operating,2,337,,MMcf/d,line,nan,nan,"19.569869,-98.339599:19.56154209,-98.32698246:19.5492237,-98.31929279:19.53980311,-98.32390659:19.50863881,-98.31852383:19.49776613,-98.32852039:19.47674354,-98.32621349:19.43106437,-98.33390316:19.40785734,-98.32236866:19.34547202,-98.32313763:19.28959516,-98.31775486:19.28233702,-98.30545139:19.25184934,-98.30929623:19.22861682,-98.30237553:19.20029775,-98.31391003:19.20102394,-98.34082386:19.18432074,-98.36619976:19.13710687,-98.36850666:19.11821755,-98.39003772:19.07897897,-98.40541705:19.03100809,-98.40003429:19.01719572,-98.41233775:18.96847979,-98.37696529:18.96775257,-98.36850666:18.93793418,-98.36927562:18.93138796,-98.36081699:18.90229057,-98.36543079:18.89792552,-98.37542735:18.8768262,-98.36927562:18.86809467,-98.40157222:18.85790731,-98.40772395:18.84626385,-98.45078608:18.82006312,-98.48769648:18.81351229,-98.55305864:18.82224667,-98.56074831:18.81278441,-98.58074144:18.81787954,-98.659945:18.81351229,-98.6737864:18.81933526,-98.68839676:18.81278441,-98.6991623:18.78803445,-98.70300713:18.75672783,-98.74222443:18.72395886,-98.75452789:18.73269787,-98.78374862:18.74070824,-98.78451759:18.7559997,-98.83373145:18.76692132,-98.83296248:18.76764941,-98.87217978:18.7727459,-98.87756255:18.7727459,-98.88525221:18.78075436,-98.89140395:18.78439445,-98.88371428:18.78949043,-98.88525221:18.801525,-98.87855",https://www.gem.wiki/Morelos_Gas_Pipeline,operating
Muscar-Soto Gas Pipeline,Gasoducto Muscar-Soto,,,gas_pipeline,,PDVSA [100.00%],,Venezuela,operating,operating,,8.27,,bcm/y,line,nan,nan,"9.649531,-63.563063:9.230701,-64.30033",https://www.gem.wiki/Muscar-Soto_gas_pipeline,operating
NCMA Development Gas Pipeline,NCMA Development Gas Pipeline,,,gas_pipeline,,Eni S.p.A. [unknown %]; Shell [unknown %],,Trinidad and Tobago,operating,operating,2,520,,MMcf/d,line,nan,nan,"10.962998,-61.7684717:10.18106,-61.69189",https://www.gem.wiki/NCMA_Development_Gas_Pipeline,operating
NTS Gas Pipeline Network,Sistema de Gasodutos NTS,,,gas_pipeline,,Brookfield Infrastructure Partners [unknown %],,Brazil,operating,operating,,57.74,,bcm/y,line,nan,nan,"-23.8755,-46.4318:-23.85076181909252,-46.50113441981003:-23.656526957319066,-46.48169010142955:-23.459995,-45.981336:-23.18790668887322,-45.83783441778376:-23.095124488731166,-45.57350587394169:-22.92612831433509,-45.463984475406086:-22.57154433286348,-44.96269397692771:-22.52305049482805,-44.0418996203614:-22.7234,-43.6423:-22.715105218203295,-43.25435040909356:-22.52407972171583,-42.97594600969553:-22.3055,-41.8814:-22.286138,-41.716872;-23.18790668887322,-45.83783441778376:-23.653035374616742,-45.499426887065106;-23.095124488731166,-45.57350587394169:-22.946746,-46.541147:-22.729299946424465,-47.147858417736174:-22.291071061555765,-46.61052803838076;-22.52305049482805,-44.0418996203614:-22.177076744854947,-43.462132086100844:-22.715105218203295,-43.25435040909356;-22.177076744854947,-43.462132086100844:-21.690429633313148,-43.45688274733125:-21.363834136146025,-43.574236054827175:-20.617716438344573,-43.931639090557:-20.14788488341845,-44.204378458214514:-19.981706078225468,-44.10338781315386",https://www.gem.wiki/NTS_Gas_Pipeline_Network,operating
Naco-Hermosillo Gas Pipeline,Gasoducto Naco-Hermosillo,,,gas_pipeline,,Cenagas [100.00%],,Mexico,operating,operating,1984,90,,MMcf/d,line,nan,nan,"31.333476,-109.820102:31.259079,-109.927199:31.22143,-110.01:31.14645,-110.094:31.0746,-110.166:31.02028,-110.239:31.02187,-110.304:31.03785,-110.336:31.04265,-110.364:31.03785,-110.409:31.02507,-110.459:31.03146,-110.502:31.01548,-110.547:30.98511,-110.586:30.91634,-110.62:30.87633,-110.653:30.86352,-110.717:30.84111,-110.78:30.81709,-110.813:30.78826,-110.834:30.74499,-110.843:30.71934,-110.864:30.69369,-110.873:30.67605,-110.92:30.64396,-110.961:30.62792,-110.996:30.60063,-111.052:30.54925,-111.103:30.52355,-111.097:30.48017,-111.082:30.39817,-111.073:30.31771,-111.086:30.11869,-111.08:30.01863,-111.091:29.94271,-111.099:29.91685,-111.099:29.89583,-111.086:29.86835,-111.063:29.81496,-111.047:29.76803,-111.037:29.7146,-111.034:29.64655,-111.02:29.52654,-111:29.42588,-110.979:29.28935,-110.942:29.25763,-110.935:29.071767,-110.955349",https://www.gem.wiki/Naco-Hermosillo_Gas_Pipeline,operating
Neuba I Gas Pipeline,Gasoducto Neuba I,,,gas_pipeline,,PEPCA SA [25.50%]; Pampa Energía SA [25.50%]; Government of Argentina [24.00%]; NYSE [12.00%]; BYMA-Bolsas y Mercados Argentinos SA [8.00%]; Other [5.00%],,Argentina,operating,operating,197,4.75,,bcm/y,line,nan,nan,"-38.748928,-68.838019:-39.024977,-66.53548:-38.938711,-63.723143:-38.687292,-62.392252:-38.2426,-61.017527:-36.902746,-60.242149:-34.615036,-58.3887827",https://www.gem.wiki/Neuba_I_Gas_Pipeline,operating
Neuba II Gas Pipeline,Gasoducto Neuba II,,,gas_pipeline,,PEPCA SA [25.50%]; Pampa Energía SA [25.50%]; Government of Argentina [24.00%]; NYSE [12.00%]; BYMA-Bolsas y Mercados Argentinos SA [8.00%]; Other [5.00%],,Argentina,operating,operating,1988,10.95,,bcm/y,line,nan,nan,"-37.963439,-69.032594:-38.437856,-68.565942:-38.983676,-67.328105:-39.033436,-65.878599:-38.968377,-64.064982:-38.687292,-62.392252:-36.852832,-62.658845:-36.050083,-61.359416:-35.865003,-61.152:-35.798651,-61.07225:-34.773835,-59.691362:-34.84445,-59.310678:-34.834428,-59.013677:-34.638372,-58.944651",https://www.gem.wiki/Neuba_II_Gas_Pipeline,operating
Neuba II Gas Pipeline,Gasoducto Neuba II,Neuba II Loop,,gas_pipeline,,Unknown [unknown %],,Argentina,operating,operating,2,1.83,,bcm/y,line,nan,nan,"-36.050083,-61.359416:-35.865003,-61.152:-35.798651,-61.07225",https://www.gem.wiki/Neuba_II_Gas_Pipeline,operating
NorAndino Gas Pipeline,Gasoducto NorAndino,,,gas_pipeline,,Engie [59.99%]; Santiago Stock Exchange [40.01%],,"Argentina, Chile",operating,operating,1999,2.92,,bcm/y,line,nan,nan,"-23.411714,-64.334061:-23.203767,-65.348458:-22.918386,-65.587554:-23.401436,-66.367099:-23.226463,-67.06293:-22.914098,-68.191907:-22.450742,-68.921476:-22.279583,-69.595587:-23.058828,-70.366058:-23.0876696,-70.4072946;-22.279583,-69.595587:-22.0971,-70.2121",https://www.gem.wiki/NorAndino_Gas_Pipeline,operating
Nordestão Gas Pipeline,Gasoduto Nordestão,,,gas_pipeline,,Engie [65.00%]; Caisse de dépôt et placement du Québec [35.00%],,Brazil,operating,operating,1986,0.83,,bcm/y,line,nan,nan,"-5.13442,-36.3834:-5.16722,-36.3385:-5.29052,-36.1767:-5.35838,-36.0762:-5.53986,-35.8541:-5.7987,-35.5139:-5.88458,-35.4185:-5.93655,-35.3662:-6.07889,-35.3072:-6.26409,-35.2549:-6.5192,-35.1845:-6.60722,-35.1845:-6.6704,-35.1504:-6.73809,-35.1232:-6.81027,-35.1345:-6.84524,-35.1391:-7.00535,-35.0641:-7.08652,-35.0187:-7.19246,-35.0118:-7.28937,-35.0232:-7.44482,-35.0141:-7.55519,-35.0209:-7.64301,-35.005:-7.70154,-34.9937:-7.75782,-34.9482:-7.8501,-34.9346:-7.95136,-34.9596:-8.05484,-34.9914:-8.13356,-35.0255:-8.21114,-35.0277:-8.26903,-35.0357:-7.92717,-34.9516:-7.93673,-35.0141:-7.96598,-35.0442:-8.01379,-35.0641:-8.06327,-35.0596:-8.10039,-35.0454:-8.10039,-35.0448:-8.13581,-35.0243:-8.390624,-35.02066",https://www.gem.wiki/Nordest%C3%A3o_Gas_Pipeline,operating
Norte Crossing Pipeline,Gasoducto Norte Crossing,,,gas_pipeline,,Kinder Morgan [100.00%],,"United States, Mexico",operating,operating,2,366,,MMcf/d,line,nan,nan,"31.390481073477353,-106.00688777756555:31.40176371079474,-105.99607312198522",https://www.gem.wiki/Norte_Crossing_Pipeline,operating
Northeast Argentina Gas Pipeline,Gasoducto del Noreste Argentino,Northern segment,Norte,gas_pipeline,,Enarsa (Energía Argentina SA) [100.00%],,Argentina,construction,construction_plus,,4.09,,bcm/y,line,nan,nan,"-26.660857,-58.633935:-26.156573,-58.185572:-22.2008677,-63.6856136",https://www.gem.wiki/Northeast_Argentina_Gas_Pipeline,construction_plus
Northeast Argentina Gas Pipeline,Gasoducto del Noreste Argentino,Southern segment,Sur,gas_pipeline,,Enarsa (Energía Argentina SA) [100.00%],,Argentina,operating,operating,2,4.09,,bcm/y,line,nan,nan,"-31.6490883,-60.7885546:-29.464765,-60.1945:-26.660857,-58.633935",https://www.gem.wiki/Northeast_Argentina_Gas_Pipeline,operating
Northwestern Gas Pipeline,Gasoducto Noroccidente,Phase 1,Etapa 1,gas_pipeline,,Canacol Energy [100.00%],,Colombia,proposed,proposed_plus,2,100,,MMcf/d,line,nan,nan,"8.641459,-75.38632:6.249318,-75.580185",https://www.gem.wiki/Northwestern_Gas_Pipeline,proposed_plus
Northwestern Gas Pipeline,Gasoducto Noroccidente,Phase 2,Etapa 2,gas_pipeline,,Canacol Energy [100.00%],,Colombia,proposed,proposed_plus,,,,,line,nan,nan,"6.249318,-75.580185:5.197068,-74.893101",https://www.gem.wiki/Northwestern_Gas_Pipeline,proposed_plus
Northwestern Gas Pipeline,Gasoducto Noroccidente,Phase 3,Etapa 3,gas_pipeline,,Canacol Energy [100.00%],,Colombia,proposed,proposed_plus,2,,,,line,nan,nan,"5.197068,-74.893101:4.605508,-74.084475",https://www.gem.wiki/Northwestern_Gas_Pipeline,proposed_plus
Nueva Era Pipeline,Gasoducto Nueva Era,,,gas_pipeline,,Grupo Clisa [50.00%]; Howard Energy Partners [50.00%],,"United States, Mexico",operating,operating,2,600,,MMcf/d,line,nan,nan,"27.812405,-99.512866:27.712756,-99.697365:27.604832,-99.868429:27.579907,-99.968552:27.455431,-100.019648:27.118123,-100.058681:26.991002,-100.104173:26.89441,-100.068477:26.778069,-100.150544:26.721123,-100.158275:26.49549,-100.098909:26.338483,-100.108202:26.209315,-100.095129:26.120027,-100.133199:26.033973,-100.12621;26.033973,-100.12621:25.990947,-100.122715:25.942089,-100.087823:25.874812,-100.072171:25.7818,-100.070765:25.7195,-100.1016;26.033973,-100.12621:26.021285,-100.174227:25.966882,-100.187003:25.953908,-100.227087:25.925598,-100.23614:25.933692,-100.264817:25.918484,-100.310245:25.8668,-100.36955",https://www.gem.wiki/Nueva_Era_Pipeline,operating
