project_en,project,unit_en,unit,type,owner,parent,province,country,status_tabular,status,start_year,capacity,production,units,geom,lat,lng,route,url_en,url
Colombia Oil Pipeline,Oleoducto de Colombia,,,oil_pipeline,,Perenco; Repsol,,Colombia,operating,operating,1990,236000,,bpd,line,nan,nan,"6.065890,-74.558448:6.354346,-74.5354:6.551496,-74.4517:6.737486,-74.4424:6.925336,-74.4722:7.03507,-74.5317:7.182002,-74.6823:7.286157,-74.7921:7.536314,-74.9111:7.735323,-75.0357:7.977937,-75.221555:8.257955,-75.4486:8.438366,-75.5565:8.684803,-75.6341:8.989827,-75.6527:9.279971,-75.6546:9.410435,-75.6921142",https://www.gem.wiki/Colombia_Oil_Pipeline,https://www.gem.wiki/Colombia_Oil_Pipeline
Crudos Pesados Oil Pipeline,Oleoducto de Crudos Pesados,,,oil_pipeline,,,,Ecuador,operating,operating,2003,450000,,bpd,line,nan,nan,"0.095567,-76.918931:0.047332,-77.328586:-0.448650,-77.873866:-0.378437,-78.138773:-0.267889,-78.257639:0.068838,-78.383858:0.023527,-78.895473:0.116839,-79.266624:0.328879,-79.467648:0.972678,-79.680506",https://www.gem.wiki/Crudos_Pesados_Oil_Pipeline,https://www.gem.wiki/Crudos_Pesados_Oil_Pipeline
Curaray-Andoas Oil Pipeline,Oleoducto Curaray-Andoas,,,oil_pipeline,,Perenco,,Peru,shelved,shelved,2017,60000,,bpd,line,nan,nan,"-1.587697,-75.206818:-2.805522,-76.456829",https://www.gem.wiki/Curaray-Andoas_oil_pipeline_project_-_Peru,https://www.gem.wiki/Curaray-Andoas_oil_pipeline_project_-_Peru
EPM-I-PT Oficina Oil Pipeline,Oleoducto EPM-I-PT Oficina,,,oil_pipeline,,,,Venezuela,operating,operating,,15.93,,mtpa,line,nan,nan,"8.838483,-63.112616:8.969161,-64.289125",https://www.gem.wiki/EPM-I-Pt_Oficina_oil_pipeline,https://www.gem.wiki/EPM-I-Pt_Oficina_oil_pipeline
ERB-II-Anaco Oil Pipeline,Oleoducto ERB-II-Anaco,,,oil_pipeline,,,,Venezuela,operating,operating,,2.98,,mtpa,line,nan,nan,"9.848886,-64.542794:9.438925,-64.473331",https://www.gem.wiki/ERB-II-Anaco_oil_pipeline,https://www.gem.wiki/ERB-II-Anaco_oil_pipeline
ERB-II-Puerto la Cruz Oil Pipeline,Oleoducto ERB-II-Puerto la Cruz,,,oil_pipeline,,,,Venezuela,operating,operating,,6.97,,mtpa,line,nan,nan,"9.848886,-64.542794:10.220392,-64.620544",https://www.gem.wiki/ERB-II-Puerto_la_Cruz_oil_pipeline,https://www.gem.wiki/ERB-II-Puerto_la_Cruz_oil_pipeline
ERB-II-TAEJ Oil Pipeline,Oleoducto ERB-TAEJ,,,oil_pipeline,,,,Venezuela,operating,operating,,23.9,,mtpa,line,nan,nan,"9.848886,-64.542794:10.065361,-64.845782",https://www.gem.wiki/ERB-II-Taej_oil_pipeline,https://www.gem.wiki/ERB-II-Taej_oil_pipeline
Hydrocarbons Stationary Transport System,Sistema Estacionario de Transporte de Hidrocarburos,,,oil_pipeline,,Perenco,,Guatemala,operating,operating,1992,30000,,bpd,line,nan,nan,"17.529743,-90.784979:16.767239,-90.129943:15.866917,-90.046125:15.788509,-89.602370:15.695398,-88.616990;15.866917,-90.046125:15.983147,-90.449946",https://www.gem.wiki/Hydrocarbons_Stationary_Transport_System,https://www.gem.wiki/Hydrocarbons_Stationary_Transport_System
Ku-Maloob-Zaap Oil Pipeline Network,Red de Oleoductos del Yacimiento Petrolífero Ku-Maloob-Zaap,,,oil_pipeline,,,,Mexico,operating,operating,1981,800000,,bpd,line,nan,nan,"19.5895,-92.2458:19.5531,-92.2365:19.5078002,-92.19671584:18.650503,-91.807455",https://www.gem.wiki/Ku-Maloob-Zaap_Oil_Pipeline_Network,https://www.gem.wiki/Ku-Maloob-Zaap_Oil_Pipeline_Network
La Invernada Bajo del Choique Oil Pipeline,Oleoducto La Invernada-Bajo del Choique,,,oil_pipeline,,ExxonMobil,,Argentina,shelved,shelved,2020,155000,,bpd,line,nan,nan,"-37.607558,-69.690959:-37.400006,-68.940171",https://www.gem.wiki/La_Invernada_Bajo_del_Choique_Oil_Pipeline,https://www.gem.wiki/La_Invernada_Bajo_del_Choique_Oil_Pipeline
La Victoria-Las Monas Oil Pipeline,Oleoducto La Victoria-Las Monas,,,oil_pipeline,,,,Venezuela,operating,operating,,0.57,,mtpa,line,nan,nan,"7.095826,-71.406576:7.033444,-71.042633",https://www.gem.wiki/La_Victoria-Las_Monas_oil_pipeline,https://www.gem.wiki/La_Victoria-Las_Monas_oil_pipeline
Lagunillas-La Salina Oil Pipeline,Oleoducto Lagunillas-La Salina,,,oil_pipeline,,,,Venezuela,operating,operating,,7.46,,mtpa,line,nan,nan,"10.125454,-71.257421:10.383795,-71.449596:10.369421,-71.465818",https://www.gem.wiki/Lagunillas-La_Salina_oil_pipeline,https://www.gem.wiki/Lagunillas-La_Salina_oil_pipeline
Llanos Oil Pipeline,Oleoducto de los Llanos Orientales,,,oil_pipeline,,,,Colombia,operating,operating,2009,340000,,bpd,line,nan,nan,"3.767035,-71.387705:3.794518,-71.469629:4.118830,-72.066112:4.629332,-72.550905:4.804262,-72.663689:4.896439,-72.912906;4.804262,-72.663689:5.004195,-72.709911",https://www.gem.wiki/Llanos_Oil_Pipeline,https://www.gem.wiki/Llanos_Oil_Pipeline
Madero-Cadereyta Pipeline,Oleoducto Madero-Cadereyta,,,oil_pipeline,,,,Mexico,operating,operating,2002,155000,,bpd,line,nan,nan,"18.075855,-94.326248:17.982790,-94.529973:18.608137,-95.648066:18.827234,-95.958254:19.158727,-96.243658:20.509984,-97.477630:22.219869,-97.824925:25.586649,-99.943797",https://www.gem.wiki/Madero-Cadereyta_Oil_Pipeline,https://www.gem.wiki/Madero-Cadereyta_Oil_Pipeline
Mata Larga-PT Silvestre Oil Pipeline,Oleoducto Mata Larga-PT Silvestre,,,oil_pipeline,,,,Venezuela,operating,operating,,8.46,,mtpa,line,nan,nan,"7.033444,-71.042633:7.241450,-70.714885:7.378773,-70.505894:7.668780,-70.027219:7.822769,-69.772687:8.035475,-69.627936:8.365408,-70.057708",https://www.gem.wiki/Mata_Larga-PT_Silvestre_oil_pipeline,https://www.gem.wiki/Mata_Larga-PT_Silvestre_oil_pipeline
Northern Peruvian Oil Pipeline,Oleoducto Norperuano,,,oil_pipeline,,,,Peru,operating,operating,1977,200000,,bpd,line,nan,nan,"-4.719291,-74.921567:-4.69481446,-74.95864519:-4.71155171,-75.23742236:-4.80527287,-75.42887175:-4.91236697,-75.52291706:-4.95586906,-75.64047369:-4.96256143,-76.00321989:-4.86886205,-76.16097154:-4.88704578,-76.23397086:-4.87492334,-76.40126098:-4.80521512,-76.55638455:-4.78096711,-76.94571428:-4.65668266,-77.22858667:-4.68396652,-77.38066859:-4.649176,-77.505285:-4.59604809,-77.63616623:-4.60514361,-77.72133211:-4.66880895,-77.79433144:-4.74762469,-77.82778946:-4.90825951,-78.07112055:-4.91128999,-78.1623697:-5.08703386,-78.31445163:-5.15974153,-78.26578541:-5.26878737,-78.38440932:-5.31118894,-78.44220045:-5.41112392,-78.43611717:-5.46865477,-78.54257452:-5.55948167,-78.5334496:-5.72898756,-78.69161481:-5.74411959,-78.71290628:-5.85003249,-78.75853086:-5.88936647,-78.82848854:-6.00432671,-78.84369674:-6.03155059,-78.86802984:-5.98920174,-78.94711245:-6.05272379,-79.04748652:-5.9226469,-79.23606811:-5.91054516,-79.29690088:-5.78043482,-79.38206676:-5.76530376,-79.43985789:-5.85608405,-79.52502377:-5.84095502,-79.58585654:-5.93172304,-80.54093105:-5.96500091,-80.62305529:-5.86213555,-80.98196864:-5.823480,-81.032277;-4.649176,-77.505285:-4.41714632,-77.50233414:-4.38378693,-77.44150137:-4.22000125,-77.31071091:-4.10472386,-77.25900305:-3.99549835,-77.23771158:-3.8407374,-77.18600373:-3.16979671,-76.71759139:-2.77491644,-76.55638455:-2.805522,-76.456829",https://www.gem.wiki/Oleoducto_Nor_Peruano_Oil_Pipeline_(Peru),https://www.gem.wiki/Oleoducto_Nor_Peruano_Oil_Pipeline_(Peru)
Nuevo Teapa-Venta de Carpio Oil Pipeline,Oleoducto Nuevo Teapa – Venta de Carpio,,,oil_pipeline,,,,Mexico,operating,operating,1981,400000,,bpd,line,nan,nan,"18.0758048,-94.326206:19.614934,-98.980759",https://www.gem.wiki/Nuevo_Teapa-Venta_de_Carpio_Oil_Pipeline,https://www.gem.wiki/Nuevo_Teapa-Venta_de_Carpio_Oil_Pipeline
ORBEL Pipeline,Oleoduto ORBEL,,,oil_pipeline,,,,Brazil,operating,operating,1967,7.83,,mtpa,line,nan,nan,"-19.96358408522826,-44.094650850644975:-22.71590169527719,-43.2542552307841",https://www.gem.wiki/ORBEL_Pipeline,https://www.gem.wiki/ORBEL_Pipeline
ORBIG Pipeline,Oleoduto ORBIG,,,oil_pipeline,,,,Brazil,operating,operating,1977,24.49,,mtpa,line,nan,nan,"-23.053261677757128,-44.240881746240404:-22.71246752838411,-43.250832732138015",https://www.gem.wiki/ORBIG_Pipeline,https://www.gem.wiki/ORBIG_Pipeline
OSDUC Pipeline,Oleoduto OSDUC,,,oil_pipeline,,,,Brazil,operating,operating,1982,17.4,,mtpa,line,nan,nan,"-22.28499395106731,-41.71752773133777:-22.715832418987873,-43.254308874962376",https://www.gem.wiki/OSDUC_Pipeline,https://www.gem.wiki/OSDUC_Pipeline
OSPAR Pipeline,Oleoduto OSPAR,,,oil_pipeline,,,,Brazil,operating,operating,1976,8.52,,mtpa,line,nan,nan,"-26.226452449465846,-48.53007536838351:-25.566804236318248,-49.362551645228834",https://www.gem.wiki/OSPAR_Pipeline,https://www.gem.wiki/OSPAR_Pipeline
Ocensa Oil Pipeline,Oleoducto Ocensa,,,oil_pipeline,,,,Colombia,operating,operating,1997,680000,,bpd,line,nan,nan,"5.212700,-72.610583:4.919855,-72.932614:5.069611,-73.062755:5.186872,-73.162836:5.859108,-73.965778:6.065890,-74.558448:6.354346,-74.5354:6.551496,-74.4517:6.737486,-74.4424:6.925336,-74.4722:7.03507,-74.5317:7.182002,-74.6823:7.286157,-74.7921:7.536314,-74.9111:7.735323,-75.0357:7.977937,-75.221555:8.257955,-75.4486:8.438366,-75.5565:8.684803,-75.6341:8.989827,-75.6527:9.279971,-75.6546:9.410435,-75.6921142",https://www.gem.wiki/Ocensa_Oil_Pipeline,https://www.gem.wiki/Ocensa_Oil_Pipeline
Oiltanking Pipeline,Oleoducto de Oiltanking,,,oil_pipeline,,,,Argentina,operating,operating,2002,126000,,bpd,line,nan,nan,"-35.271021,-58.254999:-35.19943551,-58.45328457:-35.10832408,-58.63739706:-34.95359779,-58.81908702:-34.78067328,-58.9499038:-34.56550313,-59.02984738:-34.33977391,-59.02984738:-34.154251,-58.949585",https://www.gem.wiki/Oiltanking_Pipeline,https://www.gem.wiki/Oiltanking_Pipeline
Oldelval Oil Pipeline,Sistema OldelVal,Phase I,Fase I,oil_pipeline,,Gás Transboliviano Yacimientos Petroliferos Fiscales Bolivianos S.A. [37.00%]; ExxonMobil [21.00%]; Chevron [14.00%]; Pluspetrol [12.00%]; Pan American Energy [12.00%]; Tecpetrol [2.00%]; Pampa Energía [2.00%],,Argentina,operating,operating,1993,232000,,bpd,line,nan,nan,"-33.073037,-68.970743:-37.302951,-69.063409:-37.384787,-68.905599:-37.901707,-67.861086:-38.683411,-67.939768:-38.934084,-67.671492:-39.035015,-66.933913:-39.039097,-66.191408:-39.030266,-65.406288:-39.033741,-64.720801:-38.973065,-63.950192:-38.889569,-63.222308:-38.6529650,-62.267378:-38.923906,-62.052878:-34.638981,-58.340342;-38.934084,-67.671492:-38.913298,-68.179650:-38.969227,-68.956412:-38.928118,-69.187443;-38.6529650,-62.267378:-38.747314,-62.299658",https://www.gem.wiki/Oldelval_Oil_Pipeline,https://www.gem.wiki/Oldelval_Oil_Pipeline
PT Oficina-Anaco Oil Pipeline,Oleoducto PT Oficina-Anaco,,,oil_pipeline,,,,Venezuela,operating,operating,,2.98,,mtpa,line,nan,nan,"8.969161,-64.289125:9.438925,-64.473331",https://www.gem.wiki/Pt_Oficina-Anaco_oil_pipeline,https://www.gem.wiki/Pt_Oficina-Anaco_oil_pipeline
PT Oficina-José Palmichal oil pipeline,Oleoducto PT Oficina-José Palmichal,,,oil_pipeline,,,,Venezuela,operating,operating,,34.85,,mtpa,line,nan,nan,"8.969161,-64.289125:10.076139,-64.896983",https://www.gem.wiki/Pt_Oficina-Jose_Palmichal_oil_pipeline,https://www.gem.wiki/Pt_Oficina-Jose_Palmichal_oil_pipeline
PT Oficina-Puerto la Cruz 2 Oil Pipeline,Oleoducto PT Oficina-Puerto la Cruz 2,,,oil_pipeline,,,,Venezuela,operating,operating,,8.11,,mtpa,line,nan,nan,"8.969161,-64.289125:10.220392,-64.620544",https://www.gem.wiki/Pt_Oficina-Puerto_la_Cruz_2_oil_pipeline,https://www.gem.wiki/Pt_Oficina-Puerto_la_Cruz_2_oil_pipeline
PT Oficina-Puerto la Cruz 3 Oil Pipeline,Oleoducto PT Oficina-Puerto la Cruz 3,,,oil_pipeline,,,,Venezuela,operating,operating,,5.9,,mtpa,line,nan,nan,"9.381993,-64.545934:10.220392,-64.620544",https://www.gem.wiki/Pt_Oficina-Puerto_la_Cruz_3_oil_pipeline,https://www.gem.wiki/Pt_Oficina-Puerto_la_Cruz_3_oil_pipeline
PT Oficina-Puerto la Cruz Oil Pipeline,Oleoducto PT Oficina-Puerto la Cruz,,,oil_pipeline,,,,Venezuela,operating,operating,,22.15,,mtpa,line,nan,nan,"8.969161,-64.289125:10.220392,-64.620544",https://www.gem.wiki/Pt_Oficina-Puerto_la_Cruz_oil_pipeline,https://www.gem.wiki/Pt_Oficina-Puerto_la_Cruz_oil_pipeline
PT Silvestre-El Palito Oil Pipeline,Oleoducto PT Silvestre-El Palito,,,oil_pipeline,,,,Venezuela,operating,operating,,7.46,,mtpa,line,nan,nan,"8.365408,-70.057708:9.040962,-69.726331:9.549596,-69.180660:10.076580,-69.130191:10.482406,-68.117527",https://www.gem.wiki/Est_Mayor_Silvestra-El_Pallito_oil_pipeline,https://www.gem.wiki/Est_Mayor_Silvestra-El_Pallito_oil_pipeline
Petro Andina Pipeline,Oleoducto de Petro Andina,,,oil_pipeline,,,,Argentina,operating,operating,2008,40000,,bpd,line,nan,nan,"-36.818982,-69.8810497:-37.382302,-68.913633",https://www.gem.wiki/Petro_Andina_Pipeline,https://www.gem.wiki/Petro_Andina_Pipeline
Puerto Miranda-Cardón Oil Pipeline,Oleoducto Puerto Miranda-Cardón,,,oil_pipeline,,,,Venezuela,operating,operating,,13.74,,mtpa,line,nan,nan,"10.761453,-71.537810:11.378739,-70.116295:11.632724,-70.222928",https://www.gem.wiki/Puerto_Miranda-Cardon_oil_pipeline,https://www.gem.wiki/Puerto_Miranda-Cardon_oil_pipeline
Punta de Palma-Puerto Miranda Oil Pipeline,Oleoducto Punta de Palma-Puerto Miranda,,,oil_pipeline,,,,Venezuela,operating,operating,,6.02,,mtpa,line,nan,nan,"10.450556,-71.634700:10.761453,-71.537810",https://www.gem.wiki/Punta_de_Palma-Puerto_Miranda_oil_pipeline,https://www.gem.wiki/Punta_de_Palma-Puerto_Miranda_oil_pipeline
Recope Pipelines,Poliducto Recope,,,oil_pipeline,,,,Costa Rica,operating,operating,2006,69187.92,,bpd,line,nan,nan,"10.02313,-83.0545:10.01527,-83.1072:10.02313,-83.1519:10.03885,-83.2125:10.05457,-83.2588:10.06557,-83.2939:10.06557,-83.3323:10.09386,-83.3514:10.1143,-83.3929:10.12058,-83.4376:10.10801,-83.4775:10.07815,-83.5206:10.053,-83.5414:10.0247,-83.5558:10.00898,-83.5813:9.990115,-83.5925:9.985399,-83.6116:9.955525,-83.626:9.938229,-83.642:9.931939,-83.6755:9.935084,-83.7106:9.935084,-83.7633:9.916214,-83.792:9.89577,-83.8495:9.892624,-83.891:9.90206,-83.9229:9.925649,-83.9628:9.955525,-83.982:9.97911,-84.0123:9.986971,-84.049:9.99326,-84.1065:10.01213,-84.1528:10.00741,-84.1911:10.00112,-84.2454:10.00112,-84.2869:9.983826,-84.3268:9.957097,-84.3587:9.930366,-84.4002:9.922504,-84.4402:9.931939,-84.4817:9.947663,-84.52:9.972821,-84.5599:9.997976,-84.5934:10.00898,-84.6237:10.00741,-84.6732:9.99326,-84.7195",https://www.gem.wiki/Recope_Pipeline,https://www.gem.wiki/Recope_Pipeline
SOTE Oil Pipeline,Oleoducto SOTE,,,oil_pipeline,,,,Ecuador,operating,operating,1972,360000,,bpd,line,nan,nan,"0.082819,-76.876216:0.047332,-77.328586:-0.448650,-77.873866:-0.378437,-78.138773:-0.267889,-78.257639:-0.227028,-78.771233:-0.235634,-79.168268:0.328879,-79.467648:0.936935,-79.692673:0.972678,-79.680506",https://www.gem.wiki/SOTE_Oil_Pipeline,https://www.gem.wiki/SOTE_Oil_Pipeline
Santa Cruz-Cochabamba Oil Pipeline,Oleoducto Santa Cruz-Cochabamba,,,oil_pipeline,,YPFB,,Bolivia,operating,operating,1966,45000,,bpd,line,nan,nan,"-17.4686,-66.1086:-17.5452,-66.0912:-17.5822,-66.0738:-17.6013,-66.0203:-17.6,-65.9346:-17.5822,-65.8128:-17.5554,-65.7284:-17.549,-65.6883:-17.5809,-65.6053:-17.6064,-65.5397:-17.6115,-65.4807:-17.623,-65.4111:-17.6281,-65.3736:-17.6562,-65.3161:-17.6881,-65.2732:-17.7098,-65.1916:-17.7289,-65.1568:-17.7837,-65.1032:-17.8143,-65.0617:-17.8385,-65.0309:-17.8411,-64.9546:-17.8372,-64.8542:-17.836,-64.8114:-17.8627,-64.7645:-17.9226,-64.7016:-17.9812,-64.6494:-18.0639,-64.5446:-18.0767,-64.483:-18.0792,-64.3973:-18.0894,-64.3398:-18.0945,-64.1965:-18.0996,-64.0975:-18.1238,-64.0493:-18.1288,-63.985:-18.1416,-63.9114:-18.1479,-63.8484:-18.1467,-63.7762:-18.1428,-63.6838:-18.1174,-63.6182:-18.0958,-63.5472:-18.0932,-63.4682:-18.0436,-63.4147:-17.9939,-63.3692:-17.9341,-63.3384:-17.915,-63.3022:-17.9048,-63.238:-17.8946,-63.1951:-17.8946,-63.1951",https://www.gem.wiki/Santa_Cruz-Cochabamba_Oil_Pipeline,https://www.gem.wiki/Santa_Cruz-Cochabamba_Oil_Pipeline
Trans Isthmus Crude Oil Pipeline,Poliducto del Corredor Transístmico,,,oil_pipeline,,,,Mexico,operating,operating,2014,351000,,bpd,line,nan,nan,"18.120563,-94.409682:17.985176,-94.534203:16.161668,-95.199363",https://www.gem.wiki/Trans_Isthmus_Crude_Oil_Pipeline,https://www.gem.wiki/Trans_Isthmus_Crude_Oil_Pipeline
Trans-Andean Oil Pipeline,Oleoducto Trasandino (Argentina-Chile),,,oil_pipeline,,ENAP [36.25%]; YPF [36.00%]; Chevron [27.75%],,"Argentina, Chile",mothballed,mothballed_plus,1994,115000,,bpd,line,nan,nan,"-38.4123,-68.3865:-38.3776,-68.4365:-38.2676,-68.6176:-38.21,-68.6599:-38.1601,-68.7488:-38.045,-68.8369:-37.9959,-68.8767:-37.9459,-68.9469:-37.8951,-68.9918:-37.8384,-69.0853:-37.7868,-69.1454:-37.7292,-69.1827:-37.6149,-69.4696:-37.5743,-69.4976:-37.515,-69.6142:-37.383,-69.8817:-37.3449,-69.9308:-37.3373,-70.0516:-37.322,-70.1227:-37.2552,-70.2802:-37.278,-70.3866:-37.256,-70.473:-37.2602,-70.5771:-37.2374,-70.6507:-37.2391,-70.7513:-37.1781,-70.8368:-37.1747,-70.9307:-37.1747,-71.0016:-37.1273,-71.0634:-37.063,-71.1218:-37.0511,-71.1879:-37.0469,-71.27:-37.0274,-71.3402:-36.9775,-71.3394:-36.9479,-71.384:-36.8564,-71.5136:-36.787,-71.6107:-36.7659,-71.7224:-36.7684,-71.852:-36.8014,-71.9755:-36.8031,-72.1673:-36.8522,-72.2401:-36.8514,-72.3078:-36.8928,-72.428:-36.8937,-72.6337:-36.9242,-72.7419:-36.9216,-72.84:-36.922,-72.8392:-36.8806,-72.8405:-36.7815,-72.9759:-36.78062127194838,-73.12599981917656",https://www.gem.wiki/Trans-Andean_Oil_Pipeline,https://www.gem.wiki/Trans-Andean_Oil_Pipeline
Trans-Panama Pipeline,Oleoducto Transístmico,,,oil_pipeline,,,,Panama,operating,operating,1982,860000,,bpd,line,nan,nan,"8.951759,-82.113835:8.665421,-82.356925:8.513571,-82.637599:8.274086,-82.859547:8.204048,-82.873208",https://www.gem.wiki/Trans-Panama_Pipeline,https://www.gem.wiki/Trans-Panama_Pipeline
Trasandino Oil Pipeline,Oleoducto Transandino,,,oil_pipeline,,,,Colombia,operating,operating,1969,85000,,bpd,line,nan,nan,"0.668175,-76.8785:0.633323,-76.9287:0.624958,-76.9524:0.617988,-77.0054:0.615199,-77.0304:0.617988,-77.0778:0.623564,-77.1308:0.636111,-77.1768:0.655628,-77.2033:0.680722,-77.2354:0.709998,-77.2702:0.73788,-77.2939:0.754609,-77.3065:0.77552,-77.3093:0.789461,-77.3204:0.795037,-77.3567:0.807584,-77.3692:0.828496,-77.379:0.83686,-77.3999:0.835466,-77.4278:0.846619,-77.464:0.854983,-77.5058:0.863348,-77.5267:0.880077,-77.5463:0.905171,-77.5965:0.926082,-77.6383:0.941417,-77.6759:0.95257,-77.7052:0.966511,-77.7219:1.032033,-77.7902:1.041792,-77.7916:1.052945,-77.8084:1.064098,-77.8223:1.089191,-77.8293:1.103132,-77.8362:1.108709,-77.8669:1.131014,-77.8836:1.15332,-77.9018:1.161684,-77.9317:1.182596,-77.9526:1.19096,-77.9708:1.177019,-77.9875:1.195142,-78.0042:1.213266,-78.0349:1.22163,-78.0544:1.223024,-78.0823:1.228601,-78.1032:1.235571,-78.1158:1.260665,-78.1199:1.294123,-78.1283:1.319217,-78.1394:1.338734,-78.1464:1.355463,-78.1743:1.358251,-78.1938:1.363828,-78.2092:1.369404,-78.2287:1.39868,-78.2566:1.42238,-78.2733:1.434927,-78.2942:1.437715,-78.3249:1.433532,-78.3597:1.433532,-78.3904:1.427956,-78.4322:1.42238,-78.4657:1.394498,-78.5479:1.395892,-78.5856:1.419592,-78.612:1.439109,-78.6511:1.466991,-78.672:1.496267,-78.6818:1.525543,-78.6901:1.584095,-78.7278:1.69144,-78.7821:1.726292,-78.8016:1.744415,-78.8072:1.770903,-78.81:1.791815,-78.7877",https://www.gem.wiki/Trasandino_Oil_Pipeline,https://www.gem.wiki/Trasandino_Oil_Pipeline
